Mes,ID_Máquina,ID_Producto_principal,Días_operación,Horas_programadas,Parada_programada_h,Parada_operacional_h,Parada_no_programada_h,Tiempo_operativo_h,Cantidad_programada,Producción_total,Rechazadas_total,Aprobadas_total,%_Defectuosas,D01,D02,D03,D04,D05,D06,D07,D08,D09,ID_Defecto_principal,ID_Causa_principal,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F14,Total_eventos,Parada_NP_min,ID_Falla_principal,Paros_auto_hilo,Escalamientos,actividades_mantenimiento,actividades_correctivas,duracion_correctiva_min,reincidencias,mes_num,criticidad_amef,eventos_por_1000_piezas,parada_min_por_evento,objetivo_Total_eventos,objetivo_Parada_NP_min,objetivo_%_Defectuosas,objetivo_Escalamientos,objetivo_reincidencias,objetivo_criticidad_amef,Mes_objetivo,rank_Total_eventos,rank_Parada_NP_min,rank_%_Defectuosas,rank_Escalamientos,rank_reincidencias,rank_criticidad_amef,puntaje_riesgo_objetivo,riesgo_mes_siguiente
2025-08,M20,P09,26,260,13.16,0.63,2.94,243.26,22134,21105,479,20626,0.02269604359156598,89,37,161,42,16,68,0,0,66,D03,C05,6,0,31,10,10,3,1,8,1,6,0,0,76,176.36,F03,31,0,65,13,30.17,1,8,17426.0,3.601042407012556,2.3205263157894738,62.0,142.95,0.019864409993836818,0.0,2.0,14530.0,2025-09,0.010606060606060607,0.021212121212121213,0.05757575757575758,0.15151515151515152,0.30303030303030304,0.02727272727272727,0.09520202020202019,bajo
2025-09,M20,P09,26,260,13.16,0.63,2.38,243.82,22134,21093,419,20674,0.019864409993836818,55,52,106,40,22,59,24,0,61,D03,C10,5,1,26,6,8,1,1,6,4,4,0,0,62,142.95,F03,26,0,66,14,32.28,2,9,14530.0,2.9393637699710804,2.3056451612903226,77.0,222.43,0.018933823529411763,0.0,2.0,17332.0,2025-10,0.13484848484848486,0.2909090909090909,0.03939393939393939,0.15151515151515152,0.30303030303030304,0.18181818181818182,0.1835858585858586,bajo
2025-10,M20,P09,27,270,14.17,0.77,3.71,251.36,22930,21760,412,21348,0.018933823529411763,100,62,141,21,28,10,0,0,50,D03,C01,5,3,30,7,8,3,6,8,0,7,0,0,77,222.43,F03,30,0,70,15,43.33,2,10,17332.0,3.5386029411764706,2.888701298701299,82.0,189.17,0.02225731629077629,0.0,2.0,18786.0,2025-11,0.24848484848484848,0.1696969696969697,0.1303030303030303,0.15151515151515152,0.30303030303030304,0.3181818181818182,0.2202020202020202,bajo
2025-11,M20,P09,25,250,12.15,0.67,3.15,234.03,21323,20263,451,19812,0.02225731629077629,82,34,135,70,52,19,19,0,40,D03,C10,5,2,33,10,10,3,1,8,4,6,0,0,82,189.17,F03,33,0,66,17,39.22,2,11,18786.0,4.046784780141143,2.306951219512195,87.0,628.55,0.0259126158501986,1.0,2.0,19116.0,2025-12,0.36818181818181817,0.9575757575757575,0.3181818181818182,0.3878787878787879,0.30303030303030304,0.3393939393939394,0.4457070707070707,medio
2025-01,M21,P09,27,270,14.17,1.0,3.74,251.09,22909,21620,640,20980,0.02960222016651249,104,75,182,38,54,51,6,0,130,D03,C10,5,3,36,10,13,4,4,6,3,7,0,0,91,224.37,F03,36,0,73,18,44.38,2,1,20918.0,4.2090656799259945,2.465604395604396,77.0,196.7,0.03144131991283595,0.0,2.0,16382.0,2025-02,0.13484848484848486,0.18787878787878787,0.5787878787878787,0.15151515151515152,0.30303030303030304,0.10303030303030303,0.24318181818181817,bajo
2025-02,M21,P09,24,240,12.15,0.87,3.28,223.7,20406,19274,606,18668,0.03144131991283595,63,108,117,86,42,89,17,0,84,D03,C10,4,1,39,5,5,4,1,8,3,7,0,0,77,196.7,F03,39,0,63,15,38.32,2,2,16382.0,3.995019196845491,2.5545454545454542,105.0,221.29,0.02902084528590553,0.0,3.0,23658.0,2025-03,0.7424242424242424,0.2818181818181818,0.47878787878787876,0.15151515151515152,0.6439393939393939,0.7424242424242424,0.5068181818181818,medio
2025-03,M21,P09,26,260,13.16,0.63,3.69,242.52,22134,20916,607,20309,0.02902084528590553,90,42,176,79,8,63,43,0,106,D03,C05,7,6,41,11,13,4,2,13,4,4,0,0,105,221.29,F03,41,0,73,21,44.26,3,3,23658.0,5.020080321285141,2.1075238095238094,90.0,169.27,0.03264916467780429,0.0,2.0,19880.0,2025-04,0.4590909090909091,0.07575757575757576,0.6333333333333333,0.15151515151515152,0.30303030303030304,0.4257575757575758,0.34141414141414145,bajo
2025-04,M21,P09,26,260,13.16,0.9,2.82,243.12,22110,20950,684,20266,0.03264916467780429,141,65,166,51,33,139,0,0,89,D03,C10,10,1,40,11,11,4,3,6,0,4,0,0,90,169.27,F03,40,0,67,15,28.21,2,4,19880.0,4.2959427207637235,1.8807777777777779,97.0,198.87,0.02903611136635119,0.0,3.0,21782.0,2025-05,0.6181818181818182,0.2,0.4818181818181818,0.15151515151515152,0.6439393939393939,0.6363636363636364,0.45530303030303027,medio
2025-05,M21,P09,27,270,13.17,0.87,3.31,252.65,23012,21766,632,21134,0.02903611136635119,104,60,167,102,14,56,11,0,118,D03,C01,7,3,37,14,10,4,1,12,4,5,0,0,97,198.87,F03,37,0,72,19,38.95,3,5,21782.0,4.45649177616466,2.0502061855670104,83.0,133.16,0.02426919450096779,0.0,1.0,16876.0,2025-06,0.2727272727272727,0.015151515151515152,0.21515151515151515,0.15151515151515152,0.04696969696969697,0.1393939393939394,0.14015151515151514,bajo
2025-06,M21,P09,25,250,13.16,0.83,2.22,233.79,21217,20149,489,19660,0.02426919450096779,84,23,159,77,11,86,9,0,40,D03,C05,5,1,38,13,7,5,2,8,2,2,0,0,83,133.16,F03,38,0,61,10,16.04,1,6,16876.0,4.119311132066108,1.6043373493975903,102.0,222.27,0.026874050895034744,0.0,2.0,22326.0,2025-07,0.7136363636363636,0.2878787878787879,0.3515151515151515,0.15151515151515152,0.30303030303030304,0.6878787878787879,0.41590909090909095,medio
2025-07,M21,P09,27,270,13.17,0.7,3.7,252.43,23027,21731,584,21147,0.026874050895034744,118,27,181,76,33,41,11,0,97,D03,C10,8,3,42,14,10,2,4,12,1,6,0,0,102,222.27,F03,42,0,71,18,39.22,2,7,22326.0,4.69375546454374,2.1791176470588236,91.0,171.71,0.03444980648860433,0.0,3.0,20112.0,2025-08,0.47878787878787876,0.08787878787878788,0.7090909090909091,0.15151515151515152,0.6439393939393939,0.46060606060606063,0.42196969696969694,medio
2025-08,M21,P09,26,260,13.16,0.9,2.86,243.08,22110,20929,721,20208,0.03444980648860433,183,64,134,134,0,77,54,0,75,D01,C01,10,3,42,8,7,3,2,7,5,4,0,0,91,171.71,F03,42,0,74,22,41.51,3,8,20112.0,4.348033828658799,1.886923076923077,82.0,177.35,0.018148820326678767,0.0,2.0,16456.0,2025-09,0.24848484848484848,0.10909090909090909,0.02727272727272727,0.15151515151515152,0.30303030303030304,0.11212121212121212,0.15858585858585858,bajo
2025-09,M21,P09,26,260,13.16,0.63,2.96,243.25,22134,20938,380,20558,0.018148820326678767,37,28,151,38,10,44,0,0,72,D03,C03,3,4,40,10,8,3,5,4,2,3,0,0,82,177.35,F03,40,0,64,12,25.95,2,9,16456.0,3.9163243862833124,2.1628048780487803,95.0,313.58,0.03320810723064793,0.0,3.0,20558.0,2025-10,0.5666666666666667,0.5969696969696969,0.6636363636363637,0.15151515151515152,0.6439393939393939,0.5060606060606061,0.5214646464646465,medio
2025-10,M21,P09,27,270,14.17,0.8,5.23,249.8,22927,21561,716,20845,0.03320810723064793,45,105,154,89,70,93,11,0,149,D03,C10,3,4,45,7,8,2,4,9,2,11,0,0,95,313.58,F03,45,0,75,20,66.02,3,10,20558.0,4.406103613004962,3.3008421052631576,97.0,238.74,0.03895265066825657,0.0,3.0,22902.0,2025-11,0.6181818181818182,0.3515151515151515,0.8121212121212121,0.15151515151515152,0.6439393939393939,0.7121212121212122,0.5482323232323232,medio
2025-11,M21,P09,25,250,12.15,0.9,3.98,232.97,21302,20127,784,19343,0.03895265066825657,118,69,179,109,39,103,51,0,116,D03,C10,8,4,33,13,12,6,2,8,4,7,0,0,97,238.74,F03,33,0,72,23,56.61,3,11,22902.0,4.8193968301286825,2.461237113402062,95.0,206.06,0.028686252771618626,0.0,2.0,19956.0,2025-12,0.5666666666666667,0.23333333333333334,0.4575757575757576,0.15151515151515152,0.30303030303030304,0.44242424242424244,0.3590909090909091,bajo
2025-01,M22,P09,27,270,14.17,1.13,2.24,252.45,22897,21813,592,21221,0.02713977903085316,138,20,137,111,26,59,30,0,71,D01,C01,8,2,35,10,7,3,0,8,4,2,0,0,79,134.55,F03,35,0,71,16,27.25,2,1,17260.0,3.6216934855361482,1.7031645569620255,77.0,184.12,0.030455275288755374,0.0,2.0,17244.0,2025-02,0.13484848484848486,0.1393939393939394,0.5424242424242425,0.15151515151515152,0.30303030303030304,0.16515151515151516,0.2393939393939394,bajo
2025-02,M22,P09,24,240,12.15,0.73,3.07,224.05,20418,19307,588,18719,0.030455275288755374,81,83,145,75,25,104,0,0,75,D03,C10,5,4,29,9,8,2,3,11,1,5,0,0,77,184.12,F03,29,0,63,15,35.87,2,2,17244.0,3.988190811622727,2.391168831168831,79.0,127.4,0.017679768071859704,0.0,1.0,15890.0,2025-03,0.17424242424242425,0.012121212121212121,0.024242424242424242,0.15151515151515152,0.04696969696969697,0.08181818181818182,0.0818181818181818,bajo
2025-03,M22,P09,26,260,13.16,0.77,2.12,243.95,22122,21041,372,20669,0.017679768071859704,107,0,120,36,20,38,0,0,51,D03,C01,6,5,37,10,6,2,1,11,0,1,0,0,79,127.4,F03,37,0,64,12,19.35,1,3,15890.0,3.7545744023573024,1.6126582278481014,88.0,186.75,0.02863299018434283,0.0,3.0,21418.0,2025-04,0.3984848484848485,0.1484848484848485,0.45454545454545453,0.15151515151515152,0.6439393939393939,0.603030303030303,0.39999999999999997,medio
2025-04,M22,P09,26,260,13.16,1.0,3.11,242.72,22101,20885,598,20287,0.02863299018434283,183,33,105,77,15,35,20,0,130,D01,C01,10,2,28,8,11,8,5,7,4,5,0,0,88,186.75,F03,28,0,73,21,44.57,3,4,21418.0,4.2135503950203494,2.122159090909091,97.0,196.79,0.027186329160193732,0.0,2.0,21332.0,2025-05,0.6181818181818182,0.19090909090909092,0.37575757575757573,0.15151515151515152,0.30303030303030304,0.6,0.3732323232323232,medio
2025-05,M22,P09,27,270,13.17,0.83,3.28,252.72,23015,21886,595,21291,0.027186329160193732,75,60,151,63,34,82,16,0,114,D03,C10,5,3,42,6,12,5,4,14,1,5,0,0,97,196.79,F03,42,0,67,14,28.4,2,5,21332.0,4.432057022754272,2.028762886597938,79.0,183.23,0.023106229281084557,0.0,2.0,15752.0,2025-06,0.17424242424242425,0.13333333333333333,0.15757575757575756,0.15151515151515152,0.30303030303030304,0.0696969696969697,0.1648989898989899,bajo
2025-06,M22,P09,25,250,13.16,0.6,3.05,233.19,21238,20211,467,19744,0.023106229281084557,92,54,87,59,14,53,20,0,88,D01,C10,4,6,36,9,3,3,5,7,3,3,0,0,79,183.23,F03,36,0,67,16,37.11,2,6,15752.0,3.908762555044283,2.3193670886075948,88.0,173.74,0.024295209718083886,0.0,1.0,18042.0,2025-07,0.3984848484848485,0.1,0.21818181818181817,0.15151515151515152,0.04696969696969697,0.23939393939393938,0.19242424242424241,bajo
2025-07,M22,P09,27,270,13.17,0.9,2.9,253.04,23009,21815,530,21285,0.024295209718083886,86,30,174,26,25,146,8,0,35,D03,C12,5,2,42,12,10,1,8,4,1,3,0,0,88,173.74,F03,42,0,64,11,21.72,1,7,18042.0,4.033921613568646,1.9743181818181819,92.0,204.03,0.02916906543849549,0.0,2.0,20158.0,2025-08,0.5,0.22121212121212122,0.48484848484848486,0.15151515151515152,0.30303030303030304,0.4727272727272727,0.35555555555555557,bajo
2025-08,M22,P09,26,260,13.16,1.2,3.4,242.24,22083,20844,608,20236,0.02916906543849549,89,58,159,58,45,98,22,0,79,D03,C10,5,2,38,14,9,3,2,9,4,6,0,0,92,204.03,F03,38,0,69,17,37.7,2,8,20158.0,4.413740165035502,2.217717391304348,84.0,167.38,0.024549217374756172,0.0,2.0,18328.0,2025-09,0.29848484848484846,0.06666666666666667,0.23939393939393938,0.15151515151515152,0.30303030303030304,0.2696969696969697,0.22146464646464648,bajo
2025-09,M22,P09,26,260,13.16,0.7,2.79,243.35,22128,21019,516,20503,0.024549217374756172,78,52,159,65,33,48,8,0,73,D03,C10,6,2,34,11,7,3,3,11,3,4,0,0,84,167.38,F03,34,0,67,15,29.89,2,9,18328.0,3.9963842237975165,1.9926190476190475,83.0,150.93,0.0283135566042058,0.0,2.0,18226.0,2025-10,0.2727272727272727,0.045454545454545456,0.44242424242424244,0.15151515151515152,0.30303030303030304,0.2606060606060606,0.24595959595959593,bajo
2025-10,M22,P09,27,270,14.17,1.07,2.52,252.25,22903,21827,618,21209,0.0283135566042058,77,36,140,119,22,92,32,0,100,D03,C09,5,4,33,11,10,2,4,8,4,2,0,0,83,150.93,F03,33,0,70,15,27.28,2,10,18226.0,3.802629770467769,1.818433734939759,78.0,218.3,0.025335911547424265,0.0,2.0,17548.0,2025-11,0.15606060606060607,0.2727272727272727,0.28484848484848485,0.15151515151515152,0.30303030303030304,0.20606060606060606,0.22904040404040404,bajo
2025-11,M22,P09,25,250,12.15,0.83,3.64,233.37,21308,20169,511,19658,0.025335911547424265,76,58,154,58,34,41,0,0,90,D03,C10,5,2,31,10,8,3,4,6,2,7,0,0,78,218.3,F03,31,0,65,16,44.78,2,11,17548.0,3.8673211363974414,2.798717948717949,81.0,220.41,0.02243974512882076,0.0,2.0,17470.0,2025-12,0.21818181818181817,0.27575757575757576,0.1393939393939394,0.15151515151515152,0.30303030303030304,0.2,0.21464646464646464,bajo
2025-01,M23,P04,27,270,14.17,0.67,4.84,250.33,28687,26911,870,26041,0.032328787484671696,163,59,154,116,74,100,36,0,168,D09,C10,9,3,52,17,5,4,3,13,5,9,0,0,120,290.23,F03,52,0,81,26,62.88,4,1,25600.0,4.459143101334027,2.4185833333333333,100.0,182.57,0.023213321705909222,0.0,2.0,20044.0,2025-02,0.6787878787878788,0.12727272727272726,0.16666666666666666,0.15151515151515152,0.30303030303030304,0.45454545454545453,0.31363636363636366,bajo
2025-02,M23,P04,24,240,12.15,0.6,3.04,224.21,25548,24081,559,23522,0.023213321705909222,138,24,172,30,37,50,0,0,108,D03,C01,7,2,48,13,6,4,6,9,1,4,0,0,100,182.57,F03,48,0,62,14,25.56,2,2,20044.0,4.152651467962294,1.8256999999999999,110.0,202.4,0.03184688995215311,0.0,3.0,23588.0,2025-03,0.7984848484848485,0.20909090909090908,0.593939393939394,0.15151515151515152,0.6439393939393939,0.7393939393939394,0.5227272727272727,medio
2025-03,M23,P04,26,260,13.16,0.67,3.37,242.8,27675,26125,832,25293,0.03184688995215311,121,67,186,106,41,93,60,0,158,D03,C10,8,0,48,12,10,9,5,10,4,4,0,0,110,202.4,F03,48,0,68,16,29.44,3,3,23588.0,4.2105263157894735,1.84,111.0,513.06,0.02624066325133941,1.0,3.0,24722.0,2025-04,0.8136363636363636,0.9454545454545454,0.3393939393939394,0.3878787878787879,0.6439393939393939,0.796969696969697,0.6545454545454545,alto
2025-04,M23,P04,26,260,13.16,0.6,8.55,237.69,27684,25571,671,24900,0.02624066325133941,94,87,191,130,42,20,39,0,68,D03,C05,7,1,48,13,12,4,5,8,4,8,0,1,111,513.06,F03,48,1,73,21,97.06,3,4,24722.0,4.340854874662704,4.622162162162161,126.0,719.23,0.03860974400061043,1.0,6.0,28030.0,2025-05,0.9333333333333333,0.9666666666666667,0.806060606060606,0.3878787878787879,0.9863636363636363,0.9212121212121213,0.8335858585858585,alto
2025-05,M23,P04,27,270,13.17,0.5,11.99,244.35,28820,26211,1012,25199,0.03860974400061043,176,103,210,201,33,53,87,0,149,D03,C09,11,5,54,12,7,6,3,10,10,7,0,1,126,719.23,F03,54,1,87,34,194.08,6,5,28030.0,4.807142039601694,5.708174603174603,92.0,173.22,0.024329059488731385,0.0,2.0,20978.0,2025-06,0.5,0.09696969696969697,0.22424242424242424,0.15151515151515152,0.30303030303030304,0.553030303030303,0.3047979797979798,bajo
2025-06,M23,P04,25,250,13.16,0.57,2.89,233.39,26565,25114,611,24503,0.024329059488731385,90,59,204,110,19,69,9,0,51,D03,C05,5,2,35,14,16,1,5,8,2,4,0,0,92,173.22,F03,35,0,64,13,24.48,2,6,20978.0,3.66329537309867,1.8828260869565216,122.0,301.6,0.027057079318013343,0.0,3.0,25870.0,2025-07,0.8954545454545455,0.5484848484848485,0.3606060606060606,0.15151515151515152,0.6439393939393939,0.8606060606060606,0.5767676767676768,medio
2025-07,M23,P04,27,270,13.17,0.63,5.03,251.17,28803,26980,730,26250,0.027057079318013343,32,142,191,43,51,62,30,0,179,D03,C10,2,2,53,14,12,6,8,12,4,9,0,0,122,301.6,F03,53,0,70,17,42.03,3,7,25870.0,4.52186805040771,2.472131147540984,101.0,170.55,0.024496503229258226,0.0,2.0,22008.0,2025-08,0.696969696969697,0.08484848484848485,0.23333333333333334,0.15151515151515152,0.30303030303030304,0.6606060606060606,0.35505050505050506,bajo
2025-08,M23,P04,26,260,13.16,0.63,2.84,243.36,27681,26167,641,25526,0.024496503229258226,135,38,227,63,21,66,0,0,91,D03,C05,8,1,48,11,15,5,0,9,0,4,0,0,101,170.55,F03,48,0,65,13,21.95,2,8,22008.0,3.8598234417395956,1.6886138613861388,134.0,338.63,0.035090431287679705,0.0,4.0,29384.0,2025-09,0.9757575757575757,0.6909090909090909,0.7242424242424242,0.15151515151515152,0.8393939393939394,0.9575757575757575,0.7232323232323231,alto
2025-09,M23,P04,26,260,13.16,0.53,5.64,240.66,27691,25876,908,24968,0.035090431287679705,83,107,194,81,68,107,48,0,220,D09,C10,6,6,53,15,11,7,6,15,4,11,0,0,134,338.63,F03,53,0,79,27,68.23,4,9,29384.0,5.17854382439326,2.527089552238806,119.0,1039.48,0.025846876835715685,2.0,5.0,27186.0,2025-10,0.8787878787878788,0.996969696969697,0.31212121212121213,0.5621212121212121,0.9378787878787879,0.8878787878787879,0.7626262626262627,alto
2025-10,M23,P04,27,270,14.17,0.53,17.32,237.97,28704,25535,660,24875,0.025846876835715685,171,86,173,65,63,33,12,0,57,D01,C01,9,4,44,16,10,2,5,14,4,9,0,2,119,1039.48,F03,44,2,83,28,244.58,5,10,27186.0,4.660270217348737,8.735126050420169,116.0,324.28,0.03341240802541112,0.0,3.0,25470.0,2025-11,0.8454545454545455,0.6393939393939394,0.6696969696969697,0.15151515151515152,0.6439393939393939,0.8363636363636363,0.631060606060606,medio
2025-11,M23,P04,25,250,12.15,0.63,5.4,231.81,26668,24871,831,24040,0.03341240802541112,66,74,181,89,74,84,30,0,233,D09,C10,4,0,46,15,9,9,8,8,6,11,0,0,116,324.28,F03,46,0,70,21,58.71,3,11,25470.0,4.664066583571228,2.79551724137931,101.0,336.82,0.025455629682084157,1.0,4.0,22614.0,2025-12,0.696969696969697,0.6848484848484848,0.3,0.3878787878787879,0.8393939393939394,0.7,0.6015151515151516,medio
2025-01,M24,P04,27,270,14.17,0.87,3.92,251.05,28663,27137,606,26531,0.02233113461325865,97,75,105,105,35,29,24,0,136,D09,C10,7,4,38,5,9,4,4,7,3,7,0,0,88,234.91,F03,38,0,76,21,56.06,2,1,20008.0,3.2428050263477908,2.669431818181818,70.0,155.67,0.016599556249486398,0.0,1.0,15194.0,2025-02,0.04393939393939394,0.051515151515151514,0.00909090909090909,0.15151515151515152,0.04696969696969697,0.04242424242424243,0.057575757575757586,bajo
2025-02,M24,P04,24,240,12.15,0.6,2.59,224.66,25549,24338,404,23934,0.016599556249486398,40,34,108,74,17,7,59,0,65,D03,C09,2,1,33,6,7,1,4,6,6,4,0,0,70,155.67,F03,33,0,61,13,28.91,1,2,15194.0,2.8761607362971486,2.2238571428571428,81.0,151.5,0.017118348136339483,0.0,1.0,16410.0,2025-03,0.21818181818181817,0.048484848484848485,0.015151515151515152,0.15151515151515152,0.04696969696969697,0.10757575757575757,0.09797979797979799,bajo
2025-03,M24,P04,26,260,13.16,0.73,2.52,243.58,27668,26346,451,25895,0.017118348136339483,64,38,126,44,13,20,41,0,105,D03,C01,5,3,35,12,5,4,7,5,3,2,0,0,81,151.5,F03,35,0,65,13,24.31,1,3,16410.0,3.0744705078569803,1.8703703703703705,76.0,197.42,0.019156796282895988,0.0,2.0,17554.0,2025-04,0.11666666666666667,0.19696969696969696,0.045454545454545456,0.15151515151515152,0.30303030303030304,0.20909090909090908,0.17045454545454544,bajo
2025-04,M24,P04,26,260,13.16,0.67,3.29,242.88,27676,26257,503,25754,0.019156796282895988,68,73,87,68,35,54,38,0,80,D03,C10,6,3,29,10,8,2,3,5,4,6,0,0,76,197.42,F03,29,0,71,19,49.35,2,4,17554.0,2.894466237574742,2.597631578947368,89.0,145.64,0.016823859291358653,0.0,1.0,19164.0,2025-05,0.4318181818181818,0.024242424242424242,0.012121212121212121,0.15151515151515152,0.04696969696969697,0.3484848484848485,0.1691919191919192,bajo
2025-05,M24,P04,27,270,13.17,0.63,2.43,253.77,28803,27461,462,26999,0.016823859291358653,66,15,162,96,2,53,14,0,54,D03,C05,5,2,42,8,11,2,2,11,4,2,0,0,89,145.64,F03,42,0,66,13,21.27,1,5,19164.0,3.2409599067768835,1.6364044943820224,73.0,183.06,0.020083980351766756,0.0,2.0,16292.0,2025-06,0.07727272727272727,0.1303030303030303,0.06363636363636363,0.15151515151515152,0.30303030303030304,0.1,0.13762626262626262,bajo
2025-06,M24,P04,25,250,13.16,0.6,3.05,233.19,26561,25244,507,24737,0.020083980351766756,127,63,124,58,20,25,19,0,71,D01,C01,7,4,30,8,7,3,3,5,1,5,0,0,73,183.06,F03,30,0,68,17,42.63,2,6,16292.0,2.8917762636666136,2.5076712328767123,88.0,229.02,0.02189113006552696,0.0,2.0,18720.0,2025-07,0.3984848484848485,0.3,0.12121212121212122,0.15151515151515152,0.30303030303030304,0.3090909090909091,0.2638888888888889,bajo
2025-07,M24,P04,27,270,13.17,0.53,3.82,252.48,28815,27317,598,26719,0.02189113006552696,53,57,149,59,35,116,11,0,118,D03,C10,3,3,39,11,8,3,5,6,3,7,0,0,88,229.02,F03,39,0,69,16,41.64,2,7,18720.0,3.2214372002782152,2.6025,87.0,149.05,0.019891432259044148,0.0,2.0,19412.0,2025-08,0.36818181818181817,0.03939393939393939,0.06060606060606061,0.15151515151515152,0.30303030303030304,0.38484848484848483,0.2179292929292929,bajo
2025-08,M24,P04,26,260,13.16,0.73,2.48,243.62,27667,26343,524,25819,0.019891432259044148,65,42,175,111,20,53,25,0,33,D03,C05,4,4,33,15,12,3,0,8,5,3,0,0,87,149.05,F03,33,0,68,16,27.41,2,8,19412.0,3.3025851269787037,1.713218390804598,61.0,122.1,0.015882040785383973,0.0,1.0,13074.0,2025-09,0.004545454545454545,0.00909090909090909,0.006060606060606061,0.15151515151515152,0.04696969696969697,0.00909090909090909,0.03787878787878788,bajo
2025-09,M24,P04,26,260,13.16,0.63,2.03,244.17,27679,26382,419,25963,0.015882040785383973,50,29,93,74,25,81,11,0,56,D03,C10,4,2,27,8,5,5,1,2,4,3,0,0,61,122.1,F03,27,0,65,13,26.02,1,9,13074.0,2.3121825487074523,2.001639344262295,72.0,186.56,0.017453158801745316,0.0,2.0,16862.0,2025-10,0.06818181818181818,0.14545454545454545,0.021212121212121213,0.15151515151515152,0.30303030303030304,0.13636363636363635,0.13762626262626262,bajo
2025-10,M24,P04,27,270,14.17,0.67,3.11,252.05,28687,27273,476,26797,0.017453158801745316,85,43,114,53,61,36,8,0,76,D03,C10,4,4,30,5,12,1,4,4,2,6,0,0,72,186.56,F03,30,0,71,16,41.46,2,10,16862.0,2.639973600263997,2.591111111111111,81.0,172.61,0.021050560692504428,0.0,2.0,17928.0,2025-11,0.21818181818181817,0.09090909090909091,0.1,0.15151515151515152,0.30303030303030304,0.22727272727272727,0.1818181818181818,bajo
2025-11,M24,P04,25,250,12.15,0.37,2.88,234.6,26700,25415,535,24880,0.021050560692504428,131,36,97,88,26,49,47,0,61,D01,C01,8,2,37,6,6,2,5,6,5,4,0,0,81,172.61,F03,37,0,68,19,40.49,2,11,17928.0,3.187094235687586,2.130987654320988,82.0,231.2,0.019209538529476707,0.0,2.0,17068.0,2025-12,0.24848484848484848,0.31212121212121213,0.048484848484848485,0.15151515151515152,0.30303030303030304,0.15151515151515152,0.20252525252525252,bajo
2025-01,M25,P04,27,270,14.17,0.7,4.7,250.43,28683,27073,819,26254,0.03025154212684224,108,82,152,111,63,163,14,0,126,D06,C10,8,3,39,9,10,6,3,9,4,9,0,0,100,281.81,F03,39,0,79,24,67.63,3,1,23238.0,3.693716987404425,2.8181,96.0,230.49,0.025988560059686645,0.0,3.0,21450.0,2025-02,0.5924242424242424,0.30606060606060603,0.32727272727272727,0.15151515151515152,0.6439393939393939,0.6121212121212121,0.43888888888888883,medio
2025-02,M25,P04,24,240,12.15,0.53,3.84,223.48,25556,24126,627,23499,0.025988560059686645,126,74,133,96,25,89,11,0,73,D03,C01,7,7,38,8,9,2,4,13,3,5,0,0,96,230.49,F03,38,0,70,22,52.82,3,2,21450.0,3.9791096742103957,2.4009375,94.0,184.81,0.026378896882494004,0.0,2.0,21286.0,2025-03,0.5424242424242425,0.14242424242424243,0.34545454545454546,0.15151515151515152,0.30303030303030304,0.5909090909090909,0.34595959595959597,bajo
2025-03,M25,P04,26,260,13.16,0.6,3.08,243.16,27685,26271,693,25578,0.026378896882494004,84,92,220,83,31,107,0,0,76,D03,C05,8,3,40,10,13,4,2,7,2,5,0,0,94,184.81,F03,40,0,70,18,35.39,2,3,21286.0,3.5780899090251608,1.9660638297872342,97.0,243.59,0.025449273150444505,0.0,2.0,21170.0,2025-04,0.6181818181818182,0.36666666666666664,0.296969696969697,0.15151515151515152,0.30303030303030304,0.5787878787878787,0.38585858585858585,medio
2025-04,M25,P04,26,260,13.16,0.43,4.06,242.34,27703,26209,667,25542,0.025449273150444505,84,58,206,75,53,70,28,0,93,D03,C10,4,2,43,10,10,5,3,9,3,8,0,0,97,243.59,F03,43,0,69,17,42.69,2,4,21170.0,3.701018734022664,2.511237113402062,99.0,214.17,0.021719988259465806,0.0,2.0,22342.0,2025-05,0.6636363636363637,0.25757575757575757,0.11515151515151516,0.15151515151515152,0.30303030303030304,0.6909090909090909,0.3636363636363636,medio
2025-05,M25,P04,27,270,13.17,0.57,3.57,252.7,28812,27256,592,26664,0.021719988259465806,123,60,159,65,15,62,8,0,100,D03,C05,5,3,38,12,13,2,6,11,4,5,0,0,99,214.17,F03,38,0,70,17,36.78,2,5,22342.0,3.6322277663633695,2.163333333333333,82.0,212.69,0.020532410170705503,0.0,2.0,17334.0,2025-06,0.24848484848484848,0.2545454545454545,0.07272727272727272,0.15151515151515152,0.30303030303030304,0.18484848484848485,0.20252525252525252,bajo
2025-06,M25,P04,25,250,13.16,0.43,3.54,232.86,26580,25131,516,24615,0.020532410170705503,73,55,141,71,31,60,0,0,85,D03,C10,5,5,34,10,5,2,8,5,3,5,0,0,82,212.69,F03,34,0,69,18,46.69,2,6,17334.0,3.262902391468704,2.593780487804878,95.0,187.09,0.020857814336075205,0.0,3.0,20946.0,2025-07,0.5666666666666667,0.15151515151515152,0.09696969696969697,0.15151515151515152,0.6439393939393939,0.5484848484848485,0.3598484848484848,bajo
